
Grêmio,Palmeiras,1,4,2021-06-26 05:20:42
Palmeiras,Bragantino,5,2,2021-06-03 03:09:13
Internacional,Ceará,4,2,2021-03-10 10:40:17
Sport,América-MG,3,2,2021-04-30 17:44:13
América-MG,São Paulo,6,1,2021-05-25 06:45:03
Santos,Santos,6,3,2021-09-23 13:50:16
Cuiabá,Flamengo,4,0,2021-02-26 18:25:00
Chapecoense,Ceará,7,1,2021-12-19 17:16:11
Juventude,Athletico-PR,1,3,2021-02-03 07:34:05
Bahia,Sport,7,5,2021-07-14 20:04:53
Santos,Flamengo,2,2,2021-12-07 12:07:19
Bahia,Juventude,6,4,2021-08-30 23:15:35
Juventude,Fluminense,6,4,2021-12-10 14:02:00
Sport,Chapecoense,3,1,2021-05-08 19:38:07
Corinthians,Flamengo,7,2,2021-10-20 02:11:13
Flamengo,Atlético-GO,5,5,2021-11-22 17:49:32
Cuiabá,Cuiabá,4,0,2022-01-03 18:17:27
Santos,Juventude,5,6,2021-06-13 11:23:14
Bahia,Atlético-GO,3,5,2021-11-03 06:59:42
Santos,Bragantino,7,2,2021-08-03 01:09:32
Sport,Ceará,2,3,2021-05-15 10:11:33
Chapecoense,Bragantino,3,2,2021-10-20 12:17:07
Santos,Fortaleza,6,6,2021-03-28 16:07:24
Chapecoense,Athletico-PR,4,0,2021-11-29 12:12:59
Athletico-PR,América-MG,6,6,2021-06-09 22:23:53
América-MG,Ceará,2,3,2021-12-28 10:15:22
Corinthians,Fluminense,4,5,2021-09-29 21:13:50
Cuiabá,Grêmio,3,6,2021-06-19 18:04:13
Bahia,América-MG,4,6,2021-03-12 19:07:10
Chapecoense,Internacional,2,6,2021-12-24 04:58:05
Flamengo,São Paulo,3,3,2021-04-03 08:05:08
Bahia,Ceará,5,4,2021-05-21 00:24:44
Athletico-PR,Corinthians,1,7,2021-05-31 18:47:02
Santos,Atlético-GO,1,2,2021-02-24 08:12:09
Athletico-PR,Flamengo,6,7,2021-12-24 18:12:49
Athletico-PR,Grêmio,7,7,2021-06-27 20:25:02
Bahia,Cuiabá,5,1,2021-10-26 06:35:15

Santos,Palmeiras,6,1,2021-09-21 13:33:50
América-MG,Fortaleza,3,5,2021-07-23 02:01:57
São Paulo,Santos,1,2,2021-12-14 02:17:01
Fluminense,Corinthians,3,6,2021-08-05 05:34:16
Juventude,Corinthians,2,3,2021-05-01 19:15:17
Athletico-PR,Internacional,5,6,2021-09-16 00:41:21
Grêmio,Fortaleza,6,4,2021-07-04 11:02:21



















